PLAN-ID,Item-ID,Entity,Group Description,Liquidity Group/Super Liquidity Group,Item's Date,Amount,Currency,Credit/Debit,Origin,Item Status,Plan Name,Year Title,Plan Currency,Plan Status,Rate,Amount in plan currency,Project,Contra Entity,Cash Transaction Reason,Cash Transaction Type,From Actual Data,Rate Type,Rate Type Description,Record Number of Cash Transaction,Cash Flow Number,Actual Data Internal Reference 1,Actual Data Internal Reference 2,Actual Data Cash Flow Ref.,Counterpart,PTP Account,Account,Long Name of Account,Comment,Created by,Created at,Changed by,Changed at,Plan Category,Plan Type,Consolidation possible,Exposure Aggregation,Entity ID,Entity Name,Entity Short Name,Group ID,Type,Project ID,Super Liquidity Group,Original Liquidity Group
20175,LX2345000028383,17C7,Trade Payables incl. VAT,TRP,11/27/2023,-387768,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW45,EUR,Archive,1,-387768,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/06/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20181,LX2345000028670,4B9,Other receivables,OTR,11/20/2023,142751,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,142751,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609344,Liquidity Group,,No,
20181,LX2345000028675,4B9,Intercompany Trade Paybl. incl. VAT,ITP,11/27/2023,-35676,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-35676,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609334,Liquidity Group,,No,
20181,LX2346000029012,4B9,Trade Receivables incl. VAT,TRR,11/13/2023,841510,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,841510,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20181,LX2346000029013,4B9,Trade Receivables incl. VAT,TRR,11/20/2023,347677,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,347677,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20181,LX2346000029014,4B9,Trade Receivables incl. VAT,TRR,11/27/2023,2910487,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,2910487,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20181,LX2346000029015,4B9,Trade Receivables incl. VAT,TRR,12/04/2023,2160848,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,2160848,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20181,LX2346000029016,4B9,Trade Payables incl. VAT,TRP,11/13/2023,-413359,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-413359,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20181,LX2346000029017,4B9,Trade Payables incl. VAT,TRP,11/20/2023,-106179,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-106179,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20181,LX2346000029018,4B9,Trade Payables incl. VAT,TRP,11/27/2023,-1163731,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-1163731,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20181,LX2346000029019,4B9,Trade Payables incl. VAT,TRP,12/04/2023,-88700,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-88700,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20181,LX2346000029020,4B9,Intercompany Trade Paybl. incl. VAT,ITP,11/13/2023,-4912009,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-4912009,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609334,Liquidity Group,,No,
20181,LX2346000029021,4B9,HR Payments,HRP,12/04/2023,-570079,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-570079,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609341,Liquidity Group,,No,
20207,ITS000615229576,17C7,Other receivables,OTR,11/13/2023,1352677.2,USD,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1.0702,1263948.05,,,MIC,,No,D,ASP,,0,,,,,,,,,DELLAMODEA,11/14/2023,DELLAMODEA,11/14/2023,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609344,Liquidity Group,,No,
20207,ITS000615229580,17C7,Other payables,OTP,11/27/2023,-6738291.5,USD,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1.0702,-6296291.81,,,OTP,,No,D,ASP,,0,,,,,,,,,DELLAMODEA,11/14/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609345,Liquidity Group,,No,
20207,ITS000615230687,17C7,Securitization: proceeds,SER,11/16/2023,12500000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,12500000,,,SER,,No,D,ASP,,0,,,,,,,,TSR CACIB other seller,DELLAMODEA,11/14/2023,DELLAMODEA,11/14/2023,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609342,Liquidity Group,,No,
20207,ITS000615231637,17C7,Securitization: proceeds,SER,11/16/2023,6400000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,6400000,,,SER,,No,D,ASP,,0,,,,,,,,TSR CACIB Italian seller,DELLAMODEA,11/14/2023,DELLAMODEA,11/14/2023,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609342,Liquidity Group,,No,
20207,ITS000615233374,17C7,Securitization: proceeds,SER,11/20/2023,29000000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,29000000,,,SER,,No,D,ASP,,0,,,,,,,,TSR ING,DELLAMODEA,11/14/2023,DELLAMODEA,11/14/2023,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609342,Liquidity Group,,No,
20207,ITS000615233972,17C7,Securitization: proceeds,SER,11/20/2023,2500000,USD,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1.0702,2336011.96,,,SER,,No,D,ASP,,0,,,,,,,,TSR ING,DELLAMODEA,11/14/2023,DELLAMODEA,11/14/2023,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609342,Liquidity Group,,No,
20207,ITS000615234017,17C7,Securitization: proceeds,SER,11/16/2023,13200000,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,13200000,,,SER,,No,D,ASP,,0,,,,,,,,TSR BNP,DELLAMODEA,11/14/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609342,Liquidity Group,,No,
20207,ITS000615234028,17C7,Securitization: proceeds,SER,11/16/2023,6200000,USD,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1.0702,5793309.66,,,SER,,No,D,ASP,,0,,,,,,,,TSR BNP,DELLAMODEA,11/14/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609342,Liquidity Group,,No,
20207,ITS000615234139,17C7,Securitization: proceeds,SER,11/16/2023,2000000,GBP,Credit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,0.87164033,2294524.39,,,SER,,No,D,ASP,,0,,,,,,,,TSR BNP,DELLAMODEA,11/14/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609342,Liquidity Group,,No,
20207,ITS000615234876,17C7,HR Payments,HRP,11/27/2023,-1207886,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-1207886,,,HRP,,No,D,ASP,,0,,,,,,,,,DELLAMODEA,11/14/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609341,Liquidity Group,,No,
20207,ITS000615235248,17C7,Other financial flows paid,OFP,11/16/2023,-10007866.67,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-10007866.67,,,OFP,,No,D,ASP,,0,,,,,,,,Money market SG repayment,DELLAMODEA,11/14/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609475,Liquidity Group,,No,
20207,ITS000615241356,17C7,Repayment of Borrowing Base Loan,BBR,12/04/2023,-50202059,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-50202059,,,,,No,D,ASP,,0,,,,,,,,RCF,DELLAMODEA,11/14/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609347,Liquidity Group,,No,
20207,LX2346000029164,17C7,Trade Payables incl. VAT,TRP,11/13/2023,-426182,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-426182,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/13/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20207,LX2346000029165,17C7,Trade Payables incl. VAT,TRP,11/20/2023,-70113,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-70113,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/13/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20207,LX2346000029166,17C7,Trade Payables incl. VAT,TRP,11/27/2023,-302838,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-302838,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/13/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20207,LX2346000029167,17C7,Trade Payables incl. VAT,TRP,12/04/2023,-29886,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW46,EUR,Archive,1,-29886,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/13/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20216,LX2346000029440,4B9,Other receivables,OTR,11/20/2023,142751,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,142751,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609344,Liquidity Group,,No,
20216,LX2346000029441,4B9,Intercompany Trade Paybl. incl. VAT,ITP,11/27/2023,-35676,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-35676,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609334,Liquidity Group,,No,
20216,LX2346000029448,4B9,HR Payments,HRP,12/04/2023,-570079,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-570079,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609341,Liquidity Group,,No,
20216,LX2347000029779,4B9,Trade Receivables incl. VAT,TRR,11/20/2023,1312684,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,1312684,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20216,LX2347000029780,4B9,Trade Receivables incl. VAT,TRR,11/27/2023,2723412,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,2723412,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20216,LX2347000029781,4B9,Trade Receivables incl. VAT,TRR,12/04/2023,2106401,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,2106401,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20216,LX2347000029782,4B9,Trade Receivables incl. VAT,TRR,12/11/2023,707595,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,707595,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20216,LX2347000029783,4B9,Intercompany Trade Receiv. incl. VAT,ITR,12/11/2023,194358,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,194358,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609333,Liquidity Group,,No,
20216,LX2347000029784,4B9,Trade Payables incl. VAT,TRP,11/20/2023,-86957,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-86957,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20216,LX2347000029785,4B9,Trade Payables incl. VAT,TRP,11/27/2023,-1165405,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-1165405,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20216,LX2347000029786,4B9,Trade Payables incl. VAT,TRP,12/04/2023,-90144,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-90144,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20216,LX2347000029787,4B9,Trade Payables incl. VAT,TRP,12/11/2023,-383419,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-383419,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20216,LX2347000029788,4B9,Intercompany Trade Paybl. incl. VAT,ITP,11/20/2023,-70413,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-70413,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609334,Liquidity Group,,No,
20216,LX2347000029789,4B9,Intercompany Trade Paybl. incl. VAT,ITP,12/11/2023,-5735706,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-5735706,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609334,Liquidity Group,,No,
20216,LX2347000029790,4B9,Other payables,OTP,11/27/2023,-7330,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-7330,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609345,Liquidity Group,,No,
20242,ITS000617238458,17C7,Other payables,OTP,12/04/2023,-7071947.1,USD,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1.0947,-6460169.09,,,OTP,,No,D,ASP,,0,,,,,,,,CM settlement,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609345,Liquidity Group,,No,
20242,ITS000617286493,17C7,Repayment of Borrowing Base Loan,BBR,12/04/2023,-50202059.72,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-50202059.72,,,,,No,D,ASP,,0,,,,,,,,RCF - 268464,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609347,Liquidity Group,,No,
20242,ITS000617290111,17C7,HR Payments,HRP,11/27/2023,-1207886.03,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-1207886.03,,,HRP,,No,D,ASP,,0,,,,,,,,,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609341,Liquidity Group,,No,
20242,ITS000617291081,17C7,Dividends paid,DIP,12/04/2023,-16108445.92,USD,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1.0947,-14714941.01,,,,,No,D,ASP,,0,,,,,,,,Dividends,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609349,Liquidity Group,,No,
20242,ITS000617291089,17C7,Dividends paid,DIP,12/04/2023,-18071625.1,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-18071625.1,,,,,No,D,ASP,,0,,,,,,,,,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609349,Liquidity Group,,No,
20242,ITS000617291627,17C7,Other payables,OTP,12/04/2023,-99500.46,USD,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1.0947,-90892.9,,,MIC,,No,D,ASP,,0,,,,,,,,WHT,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609345,Liquidity Group,,No,
20242,ITS000617291634,17C7,Other payables,OTP,12/04/2023,-3635.88,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-3635.88,,,MIC,,No,D,ASP,,0,,,,,,,,WHT,DELLAMODEA,11/21/2023,DELLAMODEA,11/21/2023,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609345,Liquidity Group,,No,
20242,LX2347000029942,17C7,Trade Payables incl. VAT,TRP,11/20/2023,-174461,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-174461,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20242,LX2347000029943,17C7,Trade Payables incl. VAT,TRP,11/27/2023,-367600,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-367600,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20242,LX2347000029944,17C7,Trade Payables incl. VAT,TRP,12/04/2023,-15912,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-15912,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20242,LX2347000029945,17C7,Trade Payables incl. VAT,TRP,12/11/2023,-514100,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW47,EUR,Archive,1,-514100,,,,,No,D,ASP,,0,,,,,,,,,SMENTEKA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609332,Liquidity Group,,No,
20248,LX2347000030211,4B9,Intercompany Trade Paybl. incl. VAT,ITP,11/27/2023,-35676,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-35676,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/06/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609334,Liquidity Group,,No,
20248,LX2347000030212,4B9,HR Payments,HRP,12/04/2023,-570079,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-570079,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/13/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609341,Liquidity Group,,No,
20248,LX2347000030213,4B9,Trade Receivables incl. VAT,TRR,11/27/2023,2723412,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,2723412,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20248,LX2347000030214,4B9,Trade Receivables incl. VAT,TRR,12/04/2023,2106401,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,2106401,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20248,LX2347000030215,4B9,Trade Receivables incl. VAT,TRR,12/11/2023,707595,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,707595,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609331,Liquidity Group,,No,
20248,LX2347000030216,4B9,Intercompany Trade Receiv. incl. VAT,ITR,12/11/2023,194358,EUR,Credit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,194358,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609333,Liquidity Group,,No,
20248,LX2347000030217,4B9,Trade Payables incl. VAT,TRP,11/27/2023,-1165405,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-1165405,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20248,LX2347000030218,4B9,Trade Payables incl. VAT,TRP,12/04/2023,-90144,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-90144,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20248,LX2347000030219,4B9,Trade Payables incl. VAT,TRP,12/11/2023,-383419,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-383419,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609332,Liquidity Group,,No,
20248,LX2347000030220,4B9,Intercompany Trade Paybl. incl. VAT,ITP,12/11/2023,-5735706,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-5735706,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609334,Liquidity Group,,No,
20248,LX2347000030221,4B9,Other payables,OTP,11/27/2023,-7330,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-7330,,,,,No,D,ASP,,0,,,,,,,,,Sofrv,11/20/2023,,,Standard,Operational Plan,No,No,ITS000015603478,ASSS TUBES CZ,4B9,ITS000015609345,Liquidity Group,,No,
20274,ITS000618813086,17C7,Other payables,OTP,12/04/2023,-7417737,USD,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1.09525,-6772642.78,,,OTP,,No,D,ASP,,0,,,,,,,,CM settlement,DELLAMODEA,11/28/2023,DELLAMODEA,11/28/2023,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609345,Liquidity Group,,No,
20274,ITS000618837981,17C7,Other receivables,OTR,12/18/2023,3157307,USD,Credit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1.09525,2882727.23,,,OTR,,No,D,ASP,,0,,,,,,,,CM Settlement,DELLAMODEA,11/28/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609344,Liquidity Group,,No,
20274,LX2347000030366,17C7,Repayment of Borrowing Base Loan,BBR,12/04/2023,-50202059.72,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-50202059.72,,,,,No,D,ASP,,0,,,,,,,,RCF - 268464,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609347,Liquidity Group,,No,
20274,LX2347000030368,17C7,Dividends paid,DIP,12/04/2023,-16108445.92,USD,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1.0947,-14714941.01,,,,,No,D,ASP,,0,,,,,,,,Dividends,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609349,Liquidity Group,,No,
20274,LX2347000030369,17C7,Dividends paid,DIP,12/04/2023,-18071625.1,EUR,Debit,LP,Recorded manually,Operational Plan,2023/CW48,EUR,Archive,1,-18071625.1,,,,,No,D,ASP,,0,,,,,,,,,DELLAMODEA,11/21/2023,,,Standard,Operational Plan,No,No,ITS000190441331,APERAM S.A.,17C7,ITS000015609349,Liquidity Group,,No,
